record_id,document_type,registration_year,stated_area_acres,gis_calculated_area_acres,area_variance_pct,boundary_overlap_ratio,owner_name_similarity,temporal_date_gap_days,subdivision_depth,ocr_confidence,stamp_duty_ratio,encumbrance_status,prior_dispute_flag,mutation_status,target_fraud_risk
KAG-LR-100200,PATTA,1998,1.94,1.98,4.53,0.003,0.971,38,2,93.7,1.06,NIL,0,APPROVED,0
KAG-LR-100201,PATTA,1976,0.86,0.9,0.9,0.008,0.937,45,4,99.5,1.08,NIL,0,PENDING,0
KAG-LR-100202,PATTA,1969,6.66,6.51,3.02,0.015,0.983,73,1,91.5,0.94,NIL,0,PENDING,0
KAG-LR-100203,SETTLEMENT,2023,0.99,1.0,3.63,0.0,0.981,32,1,89.6,1.07,NIL,0,APPROVED,0
KAG-LR-100204,PATTA,2020,1.51,1.43,6.5,0.002,0.996,22,2,89.0,0.9,NIL,0,APPROVED,0
KAG-LR-100205,PATTA,1993,3.0,2.9,2.32,0.0,0.997,21,2,92.5,1.1,NIL,0,APPROVED,0
KAG-LR-100206,PATTA,1988,2.39,2.45,1.74,0.005,0.976,9,2,89.2,0.99,NIL,0,APPROVED,0
KAG-LR-100207,PATTA,1981,1.84,1.77,4.43,0.001,0.989,23,2,89.1,0.92,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100208,PATTA,2021,4.77,5.29,10.92,0.428,0.566,2027,1,50.1,0.4,COURT_STAY,0,PENDING,1
KAG-LR-100209,PATTA,2002,2.04,2.13,0.42,0.005,0.993,21,1,95.4,1.01,NIL,0,APPROVED,0
KAG-LR-100210,PATTA,2018,6.36,6.11,2.19,0.03,0.938,79,2,94.7,1.08,NIL,0,APPROVED,0
KAG-LR-100211,SALE_DEED,1976,1.56,1.51,1.57,0.001,0.981,13,3,96.9,1.08,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100212,PATTA,1973,2.91,2.82,6.5,0.003,0.964,51,1,89.4,0.99,NIL,0,APPROVED,0
KAG-LR-100213,PATTA,1994,2.06,1.94,3.75,0.015,0.966,30,2,90.1,0.91,NIL,0,APPROVED,0
KAG-LR-100214,SALE_DEED,1977,1.05,0.99,6.11,0.097,0.488,1686,2,69.2,0.39,ACTIVE_MORTGAGE,1,REJECTED,1
KAG-LR-100215,PATTA,2021,3.93,4.1,0.86,0.005,0.949,36,3,93.6,0.94,NIL,0,APPROVED,0
KAG-LR-100216,SALE_DEED,2017,4.14,4.82,16.49,0.295,0.658,74,2,63.6,0.66,DISPUTED,1,APPROVED,1
KAG-LR-100217,SALE_DEED,2003,2.56,2.56,1.49,0.003,0.984,27,3,99.5,1.02,NIL,0,APPROVED,0
KAG-LR-100218,PATTA,2011,2.07,2.1,2.39,0.014,0.953,59,1,94.3,0.99,NIL,0,APPROVED,0
KAG-LR-100219,SALE_DEED,1989,12.43,11.83,2.17,0.001,0.973,20,3,86.9,1.04,DISPUTED,0,APPROVED,0
KAG-LR-100220,SALE_DEED,1980,0.62,0.62,5.42,0.005,0.958,41,2,94.2,0.91,NIL,0,PENDING,0
KAG-LR-100221,PATTA,2012,1.56,1.6,3.46,0.016,0.991,32,2,88.7,0.89,COURT_STAY,1,APPROVED,0
KAG-LR-100222,POWER_OF_ATTORNEY,2005,3.81,3.97,1.32,0.026,0.97,60,1,96.4,1.03,NIL,0,APPROVED,0
KAG-LR-100223,PATTA,2011,2.9,3.55,22.38,0.455,0.484,-488,3,86.4,0.51,COURT_STAY,1,APPROVED,1
KAG-LR-100224,POWER_OF_ATTORNEY,1971,0.99,0.85,13.97,0.383,0.558,145,1,67.0,0.54,NIL,0,APPROVED,1
KAG-LR-100225,PATTA,1993,0.35,0.35,2.56,0.014,0.953,16,1,96.2,1.01,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100226,POWER_OF_ATTORNEY,2009,0.88,0.92,2.72,0.003,0.975,16,1,88.3,1.06,NIL,0,PENDING,0
KAG-LR-100227,POWER_OF_ATTORNEY,2012,0.89,0.91,0.95,0.027,0.948,23,5,89.6,1.05,NIL,0,APPROVED,0
KAG-LR-100228,GIFT_DEED,1973,5.46,5.61,1.33,0.012,0.985,9,1,93.0,1.1,NIL,0,APPROVED,0
KAG-LR-100229,PATTA,1976,6.95,6.88,2.84,0.001,0.953,32,2,84.9,0.98,NIL,0,APPROVED,0
KAG-LR-100230,PATTA,2005,1.95,1.37,29.74,0.466,0.668,2496,1,88.8,0.51,NIL,1,PENDING,1
KAG-LR-100231,POWER_OF_ATTORNEY,2002,5.14,5.21,2.91,0.001,0.982,46,1,92.9,0.99,NIL,0,APPROVED,0
KAG-LR-100232,POWER_OF_ATTORNEY,1999,8.39,8.56,1.65,0.003,0.957,16,2,95.8,1.07,NIL,0,APPROVED,0
KAG-LR-100233,PATTA,2024,1.29,1.23,5.79,0.01,0.984,54,1,94.2,0.95,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100234,SALE_DEED,1967,1.55,1.61,3.52,0.015,0.972,100,3,97.7,1.0,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100235,SALE_DEED,1996,2.4,2.18,9.19,0.466,0.625,-34,1,72.5,0.75,NIL,1,REJECTED,1
KAG-LR-100236,PATTA,1989,0.3,0.32,5.64,0.389,0.514,175,1,58.1,0.48,NIL,1,REJECTED,1
KAG-LR-100237,SALE_DEED,1978,9.3,9.12,2.97,0.013,0.969,21,2,94.6,1.01,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100238,PATTA,2013,2.08,2.09,1.64,0.004,0.976,26,1,86.6,1.04,NIL,0,APPROVED,0
KAG-LR-100239,PATTA,1978,6.04,5.99,1.65,0.002,0.97,10,2,93.9,0.94,NIL,0,APPROVED,0
KAG-LR-100240,SETTLEMENT,2003,6.31,6.15,1.03,0.004,0.987,32,2,95.7,0.99,NIL,0,APPROVED,0
KAG-LR-100241,PATTA,2018,2.45,2.5,6.5,0.002,0.922,29,2,99.5,0.92,NIL,0,APPROVED,0
KAG-LR-100242,POWER_OF_ATTORNEY,1976,0.33,0.33,0.99,0.002,0.931,43,1,94.8,0.95,NIL,0,PENDING,0
KAG-LR-100243,PATTA,2024,0.53,0.51,5.32,0.012,0.949,45,1,94.3,0.98,NIL,0,APPROVED,0
KAG-LR-100244,PATTA,2017,0.45,0.44,6.5,0.007,0.985,34,1,98.4,1.08,ACTIVE_MORTGAGE,0,PENDING,0
KAG-LR-100245,PATTA,2016,5.09,4.96,2.98,0.003,0.986,29,1,97.1,0.99,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100246,SETTLEMENT,1972,10.08,9.71,2.19,0.014,0.965,52,1,92.2,1.06,DISPUTED,0,APPROVED,0
KAG-LR-100247,PATTA,1988,0.56,0.53,1.12,0.008,0.992,59,1,86.3,1.0,NIL,0,APPROVED,0
KAG-LR-100248,SALE_DEED,1977,3.99,4.38,9.84,0.542,0.646,2280,2,75.4,0.35,ACTIVE_MORTGAGE,0,APPROVED,1
KAG-LR-100249,PATTA,1997,12.04,0.93,92.31,0.279,0.686,2368,1,61.7,0.67,ACTIVE_MORTGAGE,1,APPROVED,1
KAG-LR-100250,SALE_DEED,2019,2.54,2.66,4.97,0.007,0.964,50,3,99.5,1.03,NIL,0,APPROVED,0
KAG-LR-100251,POWER_OF_ATTORNEY,2023,3.76,3.83,3.19,0.006,0.996,20,3,90.7,0.97,NIL,0,PENDING,0
KAG-LR-100252,POWER_OF_ATTORNEY,1998,0.74,0.78,1.47,0.012,0.975,53,1,89.0,1.01,NIL,0,APPROVED,0
KAG-LR-100253,SALE_DEED,2018,0.5,0.47,0.33,0.006,0.959,45,2,94.4,1.11,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100254,SALE_DEED,2000,3.45,3.3,1.09,0.007,0.977,13,2,99.5,0.96,NIL,0,APPROVED,0
KAG-LR-100255,SETTLEMENT,1997,0.97,0.99,3.83,0.003,0.929,37,5,91.9,1.08,NIL,0,APPROVED,0
KAG-LR-100256,SALE_DEED,1971,4.29,4.5,4.56,0.021,0.973,27,1,99.5,0.95,NIL,0,PENDING,0
KAG-LR-100257,PATTA,1997,2.05,1.99,1.83,0.0,0.997,35,1,96.8,1.1,NIL,0,APPROVED,0
KAG-LR-100258,SALE_DEED,1981,0.86,0.84,3.84,0.004,0.971,34,1,90.5,1.0,NIL,0,APPROVED,0
KAG-LR-100259,PATTA,1992,0.67,0.67,5.37,0.023,0.995,21,3,95.3,0.96,NIL,0,APPROVED,0
KAG-LR-100260,SALE_DEED,1965,4.84,4.95,1.61,0.006,0.988,26,3,87.4,1.07,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100261,POWER_OF_ATTORNEY,1979,1.23,1.48,19.97,0.341,0.585,-125,1,44.0,0.68,ACTIVE_MORTGAGE,1,PENDING,1
KAG-LR-100262,SALE_DEED,1975,6.5,6.6,1.58,0.002,0.924,38,1,97.5,0.93,NIL,0,APPROVED,0
KAG-LR-100263,SALE_DEED,1996,5.18,5.25,3.15,0.004,0.984,19,2,90.0,0.83,NIL,0,APPROVED,0
KAG-LR-100264,POWER_OF_ATTORNEY,2018,6.89,6.76,2.04,0.001,0.98,63,2,89.1,0.97,NIL,1,APPROVED,0
KAG-LR-100265,PATTA,2021,15.11,15.27,1.07,0.002,0.964,93,3,99.5,0.91,NIL,0,APPROVED,0
KAG-LR-100266,PATTA,1974,1.43,1.43,1.65,0.003,0.965,37,1,89.7,0.9,NIL,0,APPROVED,0
KAG-LR-100267,PATTA,2006,0.65,0.67,2.74,0.025,0.94,33,1,91.3,0.96,NIL,0,APPROVED,0
KAG-LR-100268,PATTA,1980,2.49,2.37,2.44,0.006,0.946,12,2,87.7,0.87,NIL,0,APPROVED,0
KAG-LR-100269,SALE_DEED,1986,0.52,0.65,24.72,0.104,0.537,1006,3,80.2,0.39,DISPUTED,0,PENDING,1
KAG-LR-100270,SALE_DEED,1967,2.15,2.15,4.76,0.001,0.951,64,2,94.4,1.06,NIL,0,APPROVED,0
KAG-LR-100271,PATTA,2017,8.15,8.7,6.78,0.235,0.614,-654,1,63.2,0.48,NIL,1,PENDING,1
KAG-LR-100272,SETTLEMENT,2025,6.36,6.65,0.66,0.001,0.977,27,1,94.2,1.05,NIL,0,APPROVED,0
KAG-LR-100273,POWER_OF_ATTORNEY,1979,6.0,5.68,1.39,0.004,0.943,24,2,95.9,1.0,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100274,PATTA,2002,1.12,1.11,5.2,0.01,0.945,65,1,89.0,1.06,NIL,0,APPROVED,0
KAG-LR-100275,PATTA,1977,0.41,0.41,2.03,0.014,0.941,61,1,92.9,1.01,NIL,0,APPROVED,0
KAG-LR-100276,PATTA,1984,2.61,2.46,2.6,0.022,0.983,28,1,88.6,0.98,NIL,0,PENDING,0
KAG-LR-100277,PATTA,1980,1.3,1.23,1.22,0.006,0.987,15,3,93.0,0.95,NIL,0,APPROVED,0
KAG-LR-100278,SALE_DEED,1988,3.43,3.24,1.98,0.042,0.984,15,2,88.3,0.92,DISPUTED,0,REJECTED,0
KAG-LR-100279,SALE_DEED,1992,10.76,10.36,5.68,0.006,0.98,32,3,88.8,0.97,NIL,0,APPROVED,0
KAG-LR-100280,SALE_DEED,1973,6.35,6.47,3.85,0.005,0.961,31,5,97.0,1.06,NIL,0,APPROVED,0
KAG-LR-100281,PATTA,2002,4.31,4.42,3.06,0.0,0.996,26,2,91.9,1.05,NIL,0,APPROVED,0
KAG-LR-100282,SETTLEMENT,1995,1.08,1.05,0.69,0.02,0.982,25,2,95.1,0.9,NIL,0,APPROVED,0
KAG-LR-100283,PATTA,2016,4.59,4.46,1.56,0.006,0.946,84,3,90.8,0.98,NIL,0,PENDING,0
KAG-LR-100284,PATTA,1995,2.65,2.54,1.38,0.011,0.978,30,1,90.3,0.97,NIL,0,PENDING,0
KAG-LR-100285,GIFT_DEED,1973,8.07,7.59,1.46,0.013,0.975,14,1,93.5,1.0,NIL,0,APPROVED,0
KAG-LR-100286,SALE_DEED,1990,2.83,2.94,5.1,0.016,0.914,34,1,90.8,1.02,NIL,1,APPROVED,0
KAG-LR-100287,PATTA,2014,4.05,4.25,4.88,0.201,0.69,-527,3,75.7,0.46,NIL,1,REJECTED,1
KAG-LR-100288,SALE_DEED,1999,0.93,0.88,1.3,0.003,0.921,29,2,99.5,0.98,NIL,0,PENDING,0
KAG-LR-100289,PATTA,2022,4.59,4.44,3.61,0.003,0.99,23,1,93.2,1.07,NIL,0,APPROVED,0
KAG-LR-100290,PATTA,1977,1.65,1.59,0.89,0.035,0.973,79,2,89.2,1.01,NIL,0,APPROVED,0
KAG-LR-100291,SALE_DEED,2018,2.85,2.42,15.06,0.528,0.527,-431,2,58.1,0.49,NIL,1,APPROVED,1
KAG-LR-100292,POWER_OF_ATTORNEY,1965,3.94,3.71,0.82,0.018,0.98,21,2,93.8,0.92,NIL,0,APPROVED,0
KAG-LR-100293,SALE_DEED,2011,6.45,6.31,6.5,0.045,0.971,32,1,93.4,1.01,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100294,SALE_DEED,1988,6.07,5.96,4.83,0.001,0.955,29,1,92.1,0.95,NIL,0,APPROVED,0
KAG-LR-100295,SETTLEMENT,1969,0.7,0.68,1.56,0.017,0.945,8,3,92.4,1.05,NIL,0,APPROVED,0
KAG-LR-100296,PATTA,1989,1.75,1.79,2.66,0.012,0.997,12,1,93.5,1.0,NIL,0,APPROVED,0
KAG-LR-100297,SALE_DEED,1995,2.18,2.11,3.11,0.007,0.907,52,1,91.1,0.97,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100298,SALE_DEED,1983,4.28,4.3,0.27,0.009,0.961,75,1,95.0,1.05,ACTIVE_MORTGAGE,0,REJECTED,0
KAG-LR-100299,PATTA,1980,3.63,3.67,5.48,0.003,0.965,42,3,89.0,0.95,NIL,0,APPROVED,0
KAG-LR-100300,POWER_OF_ATTORNEY,1967,5.76,5.45,1.76,0.0,0.978,9,1,93.6,1.12,NIL,0,APPROVED,0
KAG-LR-100301,SALE_DEED,1988,0.42,0.43,1.25,0.0,0.966,22,3,89.2,1.0,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100302,SALE_DEED,2007,1.25,1.19,2.0,0.017,0.974,33,1,88.7,1.08,NIL,1,APPROVED,0
KAG-LR-100303,SALE_DEED,1983,4.61,4.58,0.75,0.003,0.96,38,1,89.2,0.93,NIL,0,PENDING,0
KAG-LR-100304,SETTLEMENT,1975,0.89,0.9,3.55,0.02,0.978,35,1,89.4,1.06,NIL,0,APPROVED,0
KAG-LR-100305,SALE_DEED,1992,0.71,0.75,2.7,0.007,0.966,31,2,94.5,1.03,NIL,0,APPROVED,0
KAG-LR-100306,POWER_OF_ATTORNEY,2000,3.3,3.3,1.45,0.003,0.979,24,3,99.5,0.95,NIL,0,PENDING,0
KAG-LR-100307,PATTA,1977,13.18,12.78,2.45,0.006,0.948,6,1,87.8,1.11,NIL,0,APPROVED,0
KAG-LR-100308,POWER_OF_ATTORNEY,1975,8.26,7.96,1.88,0.004,0.915,17,1,93.8,1.06,NIL,0,APPROVED,0
KAG-LR-100309,PATTA,1994,0.34,0.34,1.85,0.001,0.888,11,2,90.2,0.89,NIL,0,APPROVED,0
KAG-LR-100310,PATTA,1979,3.13,3.67,17.23,0.349,0.682,1410,2,56.8,0.52,DISPUTED,0,PENDING,1
KAG-LR-100311,POWER_OF_ATTORNEY,2015,2.88,2.72,3.62,0.003,0.974,54,3,96.9,1.1,NIL,0,APPROVED,0
KAG-LR-100312,PATTA,1981,1.44,1.49,5.15,0.001,0.96,22,1,91.6,0.89,NIL,0,APPROVED,0
KAG-LR-100313,SALE_DEED,1993,8.36,8.55,0.59,0.012,0.941,66,1,95.6,1.01,NIL,0,APPROVED,0
KAG-LR-100314,PATTA,1969,5.2,5.16,2.74,0.012,0.926,15,1,95.7,0.96,NIL,0,APPROVED,0
KAG-LR-100315,PATTA,2021,7.98,7.59,1.38,0.009,0.937,40,2,86.5,0.95,NIL,0,APPROVED,0
KAG-LR-100316,SALE_DEED,1998,4.4,4.56,1.35,0.003,0.929,26,3,91.0,1.01,DISPUTED,0,APPROVED,0
KAG-LR-100317,POWER_OF_ATTORNEY,2021,0.75,0.61,19.19,0.311,0.533,354,1,83.5,0.38,DISPUTED,0,APPROVED,1
KAG-LR-100318,SALE_DEED,1974,4.23,4.05,1.87,0.002,0.986,13,1,92.0,0.92,NIL,0,REJECTED,0
KAG-LR-100319,PATTA,1966,2.35,2.43,2.58,0.0,0.947,37,2,97.8,0.96,NIL,0,APPROVED,0
KAG-LR-100320,SETTLEMENT,2023,0.73,0.71,6.5,0.001,0.996,66,1,95.0,0.99,NIL,0,APPROVED,0
KAG-LR-100321,GIFT_DEED,1995,0.71,0.67,5.78,0.013,0.958,44,3,94.0,0.98,NIL,0,APPROVED,0
KAG-LR-100322,SALE_DEED,2025,0.99,0.98,2.23,0.003,0.992,16,2,90.2,1.01,NIL,0,PENDING,0
KAG-LR-100323,PATTA,1974,1.39,2.11,52.05,0.347,0.566,2153,3,58.0,0.56,COURT_STAY,1,PENDING,1
KAG-LR-100324,PATTA,2017,2.05,1.96,4.13,0.01,0.944,25,3,94.8,0.92,ACTIVE_MORTGAGE,0,PENDING,0
KAG-LR-100325,GIFT_DEED,2017,3.15,2.97,1.57,0.014,0.997,42,1,99.5,0.84,NIL,0,APPROVED,0
KAG-LR-100326,PATTA,1977,0.35,0.36,1.9,0.001,0.97,37,4,99.5,0.83,NIL,0,APPROVED,0
KAG-LR-100327,POWER_OF_ATTORNEY,2024,9.04,9.43,5.18,0.005,0.987,29,1,97.4,1.07,NIL,0,APPROVED,0
KAG-LR-100328,PATTA,2017,2.19,2.29,1.22,0.001,0.976,43,3,95.0,1.0,NIL,1,APPROVED,0
KAG-LR-100329,PATTA,1993,0.49,0.49,2.15,0.004,0.973,12,2,95.0,0.94,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100330,GIFT_DEED,1973,4.07,3.96,2.32,0.013,0.982,54,1,91.2,0.96,NIL,0,APPROVED,0
KAG-LR-100331,POWER_OF_ATTORNEY,2007,1.45,1.41,1.23,0.002,0.984,19,3,90.0,0.98,NIL,0,APPROVED,0
KAG-LR-100332,PATTA,2005,1.0,0.97,1.53,0.034,0.979,63,2,96.2,1.01,NIL,0,APPROVED,0
KAG-LR-100333,SALE_DEED,2017,9.49,8.94,1.98,0.002,0.994,27,2,94.0,0.96,NIL,1,APPROVED,0
KAG-LR-100334,SETTLEMENT,2001,0.59,0.61,5.66,0.018,0.988,89,1,97.2,1.08,NIL,0,APPROVED,0
KAG-LR-100335,PATTA,1999,2.28,1.67,26.96,0.236,0.768,-76,2,81.1,0.54,NIL,0,REJECTED,1
KAG-LR-100336,SALE_DEED,2002,1.82,1.74,4.53,0.028,0.959,31,3,93.6,0.94,NIL,0,PENDING,0
KAG-LR-100337,SALE_DEED,2005,1.43,1.38,1.52,0.003,0.988,22,4,91.2,0.98,NIL,0,APPROVED,0
KAG-LR-100338,SALE_DEED,1975,0.33,0.34,1.68,0.004,0.964,31,2,88.6,1.05,NIL,0,APPROVED,0
KAG-LR-100339,PATTA,2017,0.35,0.37,4.64,0.008,0.963,15,1,83.1,1.01,DISPUTED,0,APPROVED,0
KAG-LR-100340,PATTA,1973,2.67,2.54,1.91,0.01,0.979,14,2,89.7,0.87,NIL,0,APPROVED,0
KAG-LR-100341,SALE_DEED,1974,2.72,2.57,1.39,0.001,0.995,30,1,87.8,0.98,ACTIVE_MORTGAGE,1,REJECTED,0
KAG-LR-100342,SALE_DEED,2003,1.41,1.37,2.14,0.0,0.946,32,1,96.0,1.01,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100343,SALE_DEED,2024,5.22,3.86,25.97,0.457,0.477,998,3,59.9,0.49,ACTIVE_MORTGAGE,1,PENDING,1
KAG-LR-100344,PATTA,2015,0.47,0.47,3.09,0.021,0.98,43,1,88.2,0.96,NIL,0,APPROVED,0
KAG-LR-100345,PATTA,1985,2.98,2.86,0.93,0.002,0.956,20,3,91.3,1.05,NIL,0,APPROVED,0
KAG-LR-100346,POWER_OF_ATTORNEY,2002,0.48,0.53,9.79,0.2,0.471,801,2,73.6,0.33,DISPUTED,1,APPROVED,1
KAG-LR-100347,SETTLEMENT,2012,1.43,1.37,1.67,0.001,0.955,13,1,89.7,0.92,NIL,0,APPROVED,0
KAG-LR-100348,POWER_OF_ATTORNEY,1982,0.36,0.37,2.92,0.001,0.992,30,1,89.6,1.01,NIL,0,APPROVED,0
KAG-LR-100349,PATTA,1993,2.1,2.14,5.27,0.0,0.982,13,1,99.5,1.06,NIL,0,APPROVED,0
KAG-LR-100350,GIFT_DEED,2003,2.34,2.46,1.57,0.006,0.976,17,2,97.3,1.01,NIL,0,APPROVED,0
KAG-LR-100351,PATTA,1981,5.63,5.68,4.26,0.006,0.98,71,2,99.5,0.92,NIL,0,APPROVED,0
KAG-LR-100352,POWER_OF_ATTORNEY,2004,8.25,8.73,1.74,0.007,0.987,25,1,87.3,1.02,NIL,0,APPROVED,0
KAG-LR-100353,SALE_DEED,1986,0.92,0.9,1.18,0.001,0.999,13,1,97.7,1.08,NIL,0,APPROVED,0
KAG-LR-100354,PATTA,1980,2.24,1.32,40.88,0.356,0.711,131,1,57.6,0.49,DISPUTED,1,APPROVED,1
KAG-LR-100355,SALE_DEED,1992,5.05,4.98,1.55,0.007,0.974,28,2,98.0,0.95,NIL,0,PENDING,0
KAG-LR-100356,GIFT_DEED,1974,2.48,2.63,1.51,0.003,0.967,35,1,96.5,1.05,NIL,0,APPROVED,0
KAG-LR-100357,SALE_DEED,2015,0.64,0.66,3.9,0.01,0.988,19,1,97.6,1.02,NIL,0,APPROVED,0
KAG-LR-100358,POWER_OF_ATTORNEY,2023,1.32,1.32,2.65,0.001,0.981,16,3,91.8,0.83,NIL,0,APPROVED,0
KAG-LR-100359,SALE_DEED,2025,1.17,1.15,3.5,0.026,0.969,18,2,94.1,1.09,NIL,0,APPROVED,0
KAG-LR-100360,SALE_DEED,1967,4.27,4.44,1.61,0.012,0.992,54,2,87.8,0.93,NIL,0,PENDING,0
KAG-LR-100361,SALE_DEED,2009,1.59,1.5,1.93,0.001,0.97,20,1,93.0,1.0,NIL,0,APPROVED,0
KAG-LR-100362,SETTLEMENT,2000,7.33,7.07,4.48,0.014,0.951,31,2,97.3,1.03,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100363,SALE_DEED,2018,1.15,1.15,1.12,0.002,0.985,45,1,92.3,1.1,NIL,0,APPROVED,0
KAG-LR-100364,SALE_DEED,2012,3.81,3.65,4.5,0.002,0.96,25,1,97.6,0.98,NIL,0,APPROVED,0
KAG-LR-100365,PATTA,1981,0.89,0.85,1.2,0.003,0.895,36,1,88.0,0.94,NIL,0,APPROVED,0
KAG-LR-100366,SALE_DEED,2008,3.13,3.31,3.18,0.005,0.879,31,2,91.6,0.95,NIL,0,APPROVED,0
KAG-LR-100367,PATTA,1965,4.04,4.19,1.86,0.004,0.991,44,1,87.9,0.98,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100368,SALE_DEED,1969,1.77,1.81,1.31,0.003,0.969,43,3,87.2,0.94,NIL,0,APPROVED,0
KAG-LR-100369,SALE_DEED,2022,0.89,0.88,2.73,0.002,0.94,64,2,94.6,0.99,NIL,0,APPROVED,0
KAG-LR-100370,POWER_OF_ATTORNEY,1974,1.23,1.26,1.06,0.001,0.96,19,1,83.4,1.04,NIL,0,APPROVED,0
KAG-LR-100371,PATTA,1984,3.93,3.73,0.99,0.007,0.913,61,3,90.1,1.06,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100372,PATTA,2001,1.35,1.34,0.67,0.004,0.962,60,2,99.5,1.02,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100373,PATTA,2014,14.17,14.15,1.17,0.013,0.999,34,2,92.1,1.02,ACTIVE_MORTGAGE,0,PENDING,0
KAG-LR-100374,PATTA,1977,3.16,2.97,0.44,0.005,0.984,37,3,91.6,0.92,NIL,0,APPROVED,0
KAG-LR-100375,PATTA,1967,0.42,0.4,2.42,0.01,0.974,13,1,86.5,0.94,NIL,0,APPROVED,0
KAG-LR-100376,POWER_OF_ATTORNEY,2026,0.54,0.51,0.93,0.007,0.941,20,1,89.2,0.91,NIL,0,APPROVED,0
KAG-LR-100377,PATTA,1984,3.39,3.53,3.31,0.001,0.999,43,2,93.0,1.06,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100378,PATTA,1985,1.05,1.01,0.94,0.004,0.986,20,2,99.5,1.06,NIL,0,APPROVED,0
KAG-LR-100379,SALE_DEED,1979,1.63,1.68,1.75,0.01,0.962,34,3,90.0,0.99,NIL,0,APPROVED,0
KAG-LR-100380,PATTA,2001,0.82,0.75,8.69,0.245,0.604,2122,2,76.8,0.52,COURT_STAY,1,REJECTED,1
KAG-LR-100381,PATTA,1967,6.43,6.08,1.87,0.002,0.964,16,1,91.6,1.04,NIL,0,APPROVED,0
KAG-LR-100382,PATTA,1967,1.36,1.39,0.9,0.003,0.978,29,1,87.8,0.97,NIL,0,APPROVED,0
KAG-LR-100383,POWER_OF_ATTORNEY,2010,2.38,2.3,4.39,0.005,0.95,51,1,96.0,1.06,NIL,1,APPROVED,0
KAG-LR-100384,SALE_DEED,1970,4.88,4.95,3.41,0.004,0.992,14,2,98.3,1.04,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100385,PATTA,1973,0.52,0.55,5.49,0.024,0.956,14,2,95.2,0.96,NIL,0,APPROVED,0
KAG-LR-100386,PATTA,2009,3.87,3.94,1.22,0.0,0.948,28,1,99.5,0.99,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100387,SALE_DEED,1989,1.39,1.47,3.66,0.006,0.989,17,3,99.5,1.08,NIL,0,APPROVED,0
KAG-LR-100388,SETTLEMENT,2020,3.55,3.73,3.48,0.0,0.989,24,1,98.4,1.06,NIL,0,APPROVED,0
KAG-LR-100389,POWER_OF_ATTORNEY,1966,6.41,6.68,1.12,0.006,0.957,51,2,90.8,0.95,NIL,0,APPROVED,0
KAG-LR-100390,SALE_DEED,1981,2.73,2.64,3.1,0.01,0.977,21,3,90.6,1.04,NIL,1,APPROVED,0
KAG-LR-100391,PATTA,1996,8.28,7.95,3.83,0.0,0.991,92,1,86.3,0.97,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100392,SETTLEMENT,2008,7.02,7.4,6.5,0.004,0.944,16,2,95.4,0.99,NIL,0,APPROVED,0
KAG-LR-100393,SETTLEMENT,1975,2.05,1.98,3.86,0.007,0.906,18,3,90.6,1.02,NIL,0,APPROVED,0
KAG-LR-100394,SETTLEMENT,1987,9.32,9.25,2.76,0.024,0.935,22,1,92.1,1.0,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100395,SALE_DEED,2012,0.89,0.78,12.27,0.295,0.629,2473,2,97.0,0.76,ACTIVE_MORTGAGE,1,REJECTED,1
KAG-LR-100396,PATTA,1986,2.9,2.94,2.87,0.022,0.99,50,1,87.1,0.98,NIL,0,PENDING,0
KAG-LR-100397,PATTA,2026,1.55,1.51,2.04,0.0,0.99,24,3,93.1,1.1,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-100398,SALE_DEED,1979,2.74,2.58,3.6,0.008,0.942,19,3,94.7,1.0,DISPUTED,0,APPROVED,0
KAG-LR-100399,SALE_DEED,2026,1.87,1.87,0.97,0.003,0.982,17,3,92.9,1.01,NIL,0,APPROVED,0
